case_id,split,validation_status,query,expected_answer,query_profile,marketing_domain,analysis_task,business_objective,funnel_stage,metric_family,scope_type,temporal_granularity,difficulty,evidence_type,answer_mode,language_style,risk_types,campaign_ref
structured.c0091.impressions,tune,auto_validated,[오로라] 온라인 클래스 | 신규 고객 확보 | 2025-03 | C0091의 2025-03-26 Google Ads 노출 수 값은 얼마야?,노출 수: 168876건,structured_exact,delivery_awareness,metric_lookup,acquisition,awareness,delivery_reach,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0091
structured.c0092.clicks,tune,auto_validated,[오로라] 프리미엄 플랜 | 리타게팅 전환 | 2025-04 | C0092의 2025-06-01 YouTube 클릭 수 값은 얼마야?,클릭 수: 305건,structured_exact,traffic_engagement,metric_lookup,retargeting,consideration,traffic_engagement,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0092
structured.c0093.spend,tune,auto_validated,[오로라] 구독 서비스 | 브랜드 인지도 | 2025-04 | C0093의 2025-07-03 Meta Ads 광고비 값은 얼마야?,광고비: 610523.75 KRW,structured_exact,budget_delivery,metric_lookup,awareness,cross_funnel,spend_cost,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0093
structured.c0094.conversions,tune,auto_validated,[런치파일럿] 웰컴 키트 | 앱 설치 성장 | 2025-05 | C0094의 2025-06-27 Google Ads 전환 수 값은 얼마야?,전환 수: 449건,structured_exact,conversion_acquisition,metric_lookup,app_growth,conversion,conversion_efficiency,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0094
structured.c0095.conversion_value,tune,auto_validated,[런치파일럿] 모바일 앱 | 리드 생성 | 2025-05 | C0095의 2025-08-08 Meta Ads 전환 가치 값은 얼마야?,전환 가치: 11632659.95 KRW,structured_exact,revenue_profitability,metric_lookup,lead_generation,conversion,value_return,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0095
structured.c0096.ctr,tune,auto_validated,[런치파일럿] 체험 패키지 | 재구매 활성화 | 2025-06 | C0096의 2025-08-31 Meta Ads CTR 값은 얼마야?,CTR: 0.01034893 (1.0349%),structured_exact,traffic_engagement,metric_lookup,retention,consideration,traffic_engagement,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0096
structured.c0097.roas,validation,auto_validated,[모먼트] 신제품 | 신규 고객 확보 | 2025-01 | C0097의 2025-03-11 Google Ads ROAS 값은 얼마야?,ROAS: 16.8667635배,structured_exact,revenue_profitability,metric_lookup,acquisition,conversion,value_return,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0097
structured.c0097.tracking-gap,validation,needs_review,C0097 캠패인 전환추적 누락된날짜 찾아줘,"전환 추적 누락 날짜는 2025-02-15, 2025-02-16, 2025-02-17입니다.",structured_exact,measurement_quality,anomaly_detection,acquisition,cross_funnel,data_quality,campaign_period,comparative_periods,l3_aggregation_or_comparison,pg_observation,data_quality_alert,noisy_ko,tracking_gap,C0097
structured.c0098.cpa,validation,auto_validated,[모먼트] 여름 컬렉션 | 리타게팅 전환 | 2025-01 | C0098의 2025-01-29 YouTube CPA 값은 얼마야?,CPA: 62355.66 KRW,structured_exact,conversion_acquisition,metric_lookup,retargeting,conversion,conversion_efficiency,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0098
structured.c0099.cvr,holdout,auto_validated,[모먼트] 온라인 클래스 | 브랜드 인지도 | 2025-01 | C0099의 2025-02-13 Meta Ads CVR 값은 얼마야?,CVR: 0.02871795 (2.8718%),structured_exact,conversion_acquisition,metric_lookup,awareness,conversion,conversion_efficiency,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0099
structured.c0100.impressions,holdout,auto_validated,[그로우랩] 프리미엄 플랜 | 앱 설치 성장 | 2025-02 | C0100의 2025-04-16 Google Ads 노출 수 값은 얼마야?,노출 수: 34565건,structured_exact,delivery_awareness,metric_lookup,app_growth,awareness,delivery_reach,campaign_platform_day,day,l2_filtered_lookup,pg_metric,numeric_fact,ko_en_mixed,none,C0100
structured.c0104.tracking-gap,tune,needs_review,C0104 캠패인 전환추적 누락된날짜 찾아줘,"전환 추적 누락 날짜는 2025-04-05, 2025-04-06, 2025-04-07입니다.",structured_exact,measurement_quality,anomaly_detection,retargeting,cross_funnel,data_quality,campaign_period,comparative_periods,l3_aggregation_or_comparison,pg_observation,data_quality_alert,noisy_ko,tracking_gap,C0104
structured.c0111.tracking-gap,tune,needs_review,C0111 캠패인 전환추적 누락된날짜 찾아줘,"전환 추적 누락 날짜는 2025-07-12, 2025-07-13, 2025-07-14입니다.",structured_exact,measurement_quality,anomaly_detection,awareness,cross_funnel,data_quality,campaign_period,comparative_periods,l3_aggregation_or_comparison,pg_observation,data_quality_alert,noisy_ko,tracking_gap,C0111
structured.c0118.tracking-gap,validation,needs_review,C0118 캠패인 전환추적 누락된날짜 찾아줘,"전환 추적 누락 날짜는 2025-05-03, 2025-05-04, 2025-05-05입니다.",structured_exact,measurement_quality,anomaly_detection,app_growth,cross_funnel,data_quality,campaign_period,comparative_periods,l3_aggregation_or_comparison,pg_observation,data_quality_alert,noisy_ko,tracking_gap,C0118
structured.c0121.trend-impressions,tune,auto_validated,[오로라] 프리미엄 플랜 | 신규 고객 확보 | 2025-04 | C0121의 Google Ads 노출 수 4주 추세를 요약해줘,"주별 값은 368747, 414017, 460267, 466033이며, 1주차 대비 4주차 변화율은 26.38%로 상승 추세입니다.",structured_exact,delivery_awareness,trend_analysis,acquisition,awareness,delivery_reach,campaign_platform_period,month,l3_aggregation_or_comparison,pg_metric,trend_summary,professional_ko,none,C0121
structured.c0122.trend-clicks,tune,auto_validated,[오로라] 구독 서비스 | 리타게팅 전환 | 2025-05 | C0122의 YouTube 클릭 수 4주 추세를 요약해줘,"주별 값은 8566, 9153, 8824, 8874이며, 1주차 대비 4주차 변화율은 3.60%로 보합 추세입니다.",structured_exact,traffic_engagement,trend_analysis,retargeting,consideration,traffic_engagement,campaign_platform_period,month,l3_aggregation_or_comparison,pg_metric,trend_summary,professional_ko,none,C0122
structured.c0123.trend-spend,tune,auto_validated,[오로라] 웰컴 키트 | 브랜드 인지도 | 2025-05 | C0123의 YouTube 광고비 4주 추세를 요약해줘,"주별 값은 2481987.52, 1930907.44, 1773093.99, 1662327.46이며, 1주차 대비 4주차 변화율은 -33.02%로 하락 추세입니다.",structured_exact,budget_delivery,trend_analysis,awareness,cross_funnel,spend_cost,campaign_platform_period,month,l3_aggregation_or_comparison,pg_metric,trend_summary,professional_ko,none,C0123
structured.c0124.trend-impressions,tune,auto_validated,[런치파일럿] 모바일 앱 | 앱 설치 성장 | 2025-06 | C0124의 Google Ads 노출 수 4주 추세를 요약해줘,"주별 값은 1001697, 1058845, 1109235, 1111931이며, 1주차 대비 4주차 변화율은 11.00%로 상승 추세입니다.",structured_exact,delivery_awareness,trend_analysis,app_growth,awareness,delivery_reach,campaign_platform_period,month,l3_aggregation_or_comparison,pg_metric,trend_summary,professional_ko,none,C0124
structured.c0125.tracking-gap,tune,needs_review,C0125 캠패인 전환추적 누락된날짜 찾아줘,"전환 추적 누락 날짜는 2025-02-22, 2025-02-23, 2025-02-24입니다.",structured_exact,measurement_quality,anomaly_detection,lead_generation,cross_funnel,data_quality,campaign_period,comparative_periods,l3_aggregation_or_comparison,pg_observation,data_quality_alert,noisy_ko,tracking_gap,C0125
structured.c0125.trend-clicks,tune,auto_validated,[런치파일럿] 체험 패키지 | 리드 생성 | 2025-01 | C0125의 Meta Ads 클릭 수 4주 추세를 요약해줘,"주별 값은 8054, 8135, 7174, 8257이며, 1주차 대비 4주차 변화율은 2.52%로 보합 추세입니다.",structured_exact,traffic_engagement,trend_analysis,lead_generation,consideration,traffic_engagement,campaign_platform_period,month,l3_aggregation_or_comparison,pg_metric,trend_summary,professional_ko,none,C0125
structured.c0126.trend-spend,tune,auto_validated,[런치파일럿] 신제품 | 재구매 활성화 | 2025-01 | C0126의 YouTube 광고비 4주 추세를 요약해줘,"주별 값은 585838.96, 593635.31, 596060.56, 604308.25이며, 1주차 대비 4주차 변화율은 3.15%로 보합 추세입니다.",structured_exact,budget_delivery,trend_analysis,retention,cross_funnel,spend_cost,campaign_platform_period,month,l3_aggregation_or_comparison,pg_metric,trend_summary,professional_ko,none,C0126
structured.c0127.trend-impressions,validation,auto_validated,[모먼트] 여름 컬렉션 | 신규 고객 확보 | 2025-02 | C0127의 Google Ads 노출 수 4주 추세를 요약해줘,"주별 값은 814992, 812444, 779797, 794190이며, 1주차 대비 4주차 변화율은 -2.55%로 보합 추세입니다.",structured_exact,delivery_awareness,trend_analysis,acquisition,awareness,delivery_reach,campaign_platform_period,month,l3_aggregation_or_comparison,pg_metric,trend_summary,professional_ko,none,C0127
structured.c0128.trend-clicks,validation,auto_validated,[모먼트] 온라인 클래스 | 리타게팅 전환 | 2025-02 | C0128의 YouTube 클릭 수 4주 추세를 요약해줘,"주별 값은 6182, 7112, 7135, 7786이며, 1주차 대비 4주차 변화율은 25.95%로 상승 추세입니다.",structured_exact,traffic_engagement,trend_analysis,retargeting,consideration,traffic_engagement,campaign_platform_period,month,l3_aggregation_or_comparison,pg_metric,trend_summary,professional_ko,none,C0128
structured.c0129.trend-spend,holdout,auto_validated,[모먼트] 프리미엄 플랜 | 브랜드 인지도 | 2025-03 | C0129의 YouTube 광고비 4주 추세를 요약해줘,"주별 값은 5389692.32, 5469622.68, 5393633.53, 5523850.64이며, 1주차 대비 4주차 변화율은 2.49%로 보합 추세입니다.",structured_exact,budget_delivery,trend_analysis,awareness,cross_funnel,spend_cost,campaign_platform_period,month,l3_aggregation_or_comparison,pg_metric,trend_summary,professional_ko,none,C0129
structured.c0130.trend-impressions,holdout,auto_validated,[그로우랩] 구독 서비스 | 앱 설치 성장 | 2025-03 | C0130의 Google Ads 노출 수 4주 추세를 요약해줘,"주별 값은 790680, 619633, 541339, 541531이며, 1주차 대비 4주차 변화율은 -31.51%로 하락 추세입니다.",structured_exact,delivery_awareness,trend_analysis,app_growth,awareness,delivery_reach,campaign_platform_period,month,l3_aggregation_or_comparison,pg_metric,trend_summary,professional_ko,none,C0130
structured.c0131.trend-clicks,tune,auto_validated,[그로우랩] 웰컴 키트 | 리드 생성 | 2025-04 | C0131의 Meta Ads 클릭 수 4주 추세를 요약해줘,"주별 값은 4641, 4810, 4687, 4794이며, 1주차 대비 4주차 변화율은 3.30%로 보합 추세입니다.",structured_exact,traffic_engagement,trend_analysis,lead_generation,consideration,traffic_engagement,campaign_platform_period,month,l3_aggregation_or_comparison,pg_metric,trend_summary,professional_ko,none,C0131
structured.c0132.tracking-gap,tune,needs_review,C0132 캠패인 전환추적 누락된날짜 찾아줘,"전환 추적 누락 날짜는 2025-05-31, 2025-06-01, 2025-06-02입니다.",structured_exact,measurement_quality,anomaly_detection,retention,cross_funnel,data_quality,campaign_period,comparative_periods,l3_aggregation_or_comparison,pg_observation,data_quality_alert,noisy_ko,tracking_gap,C0132
structured.c0132.trend-spend,tune,auto_validated,[그로우랩] 모바일 앱 | 재구매 활성화 | 2025-04 | C0132의 YouTube 광고비 4주 추세를 요약해줘,"주별 값은 1756744.51, 1701994.96, 1764222.87, 1734574.77이며, 1주차 대비 4주차 변화율은 -1.26%로 보합 추세입니다.",structured_exact,budget_delivery,trend_analysis,retention,cross_funnel,spend_cost,campaign_platform_period,month,l3_aggregation_or_comparison,pg_metric,trend_summary,professional_ko,none,C0132
structured.c0133.trend-impressions,tune,auto_validated,[리프] 체험 패키지 | 신규 고객 확보 | 2025-04 | C0133의 Google Ads 노출 수 4주 추세를 요약해줘,"주별 값은 415996, 421914, 430362, 431646이며, 1주차 대비 4주차 변화율은 3.76%로 보합 추세입니다.",structured_exact,delivery_awareness,trend_analysis,acquisition,awareness,delivery_reach,campaign_platform_period,month,l3_aggregation_or_comparison,pg_metric,trend_summary,professional_ko,none,C0133
structured.c0134.trend-clicks,tune,auto_validated,[리프] 신제품 | 리타게팅 전환 | 2025-05 | C0134의 YouTube 클릭 수 4주 추세를 요약해줘,"주별 값은 6606, 7082, 6359, 6941이며, 1주차 대비 4주차 변화율은 5.07%로 상승 추세입니다.",structured_exact,traffic_engagement,trend_analysis,retargeting,consideration,traffic_engagement,campaign_platform_period,month,l3_aggregation_or_comparison,pg_metric,trend_summary,professional_ko,none,C0134
structured.c0135.trend-spend,tune,auto_validated,[리프] 여름 컬렉션 | 브랜드 인지도 | 2025-05 | C0135의 YouTube 광고비 4주 추세를 요약해줘,"주별 값은 793972.00, 883848.29, 921986.06, 966617.61이며, 1주차 대비 4주차 변화율은 21.74%로 상승 추세입니다.",structured_exact,budget_delivery,trend_analysis,awareness,cross_funnel,spend_cost,campaign_platform_period,month,l3_aggregation_or_comparison,pg_metric,trend_summary,professional_ko,none,C0135
structured.c0136.trend-impressions,tune,auto_validated,[데일리픽] 온라인 클래스 | 앱 설치 성장 | 2025-06 | C0136의 Google Ads 노출 수 4주 추세를 요약해줘,"주별 값은 1018691, 1005515, 1073634, 1084787이며, 1주차 대비 4주차 변화율은 6.49%로 상승 추세입니다.",structured_exact,delivery_awareness,trend_analysis,app_growth,awareness,delivery_reach,campaign_platform_period,month,l3_aggregation_or_comparison,pg_metric,trend_summary,professional_ko,none,C0136
structured.c0137.trend-clicks,validation,auto_validated,[데일리픽] 프리미엄 플랜 | 리드 생성 | 2025-01 | C0137의 Meta Ads 클릭 수 4주 추세를 요약해줘,"주별 값은 20494, 13212, 10703, 9794이며, 1주차 대비 4주차 변화율은 -52.21%로 하락 추세입니다.",structured_exact,traffic_engagement,trend_analysis,lead_generation,consideration,traffic_engagement,campaign_platform_period,month,l3_aggregation_or_comparison,pg_metric,trend_summary,professional_ko,none,C0137
structured.c0138.trend-spend,validation,auto_validated,[데일리픽] 구독 서비스 | 재구매 활성화 | 2025-01 | C0138의 YouTube 광고비 4주 추세를 요약해줘,"주별 값은 4072371.54, 4166646.25, 4073103.02, 4110455.00이며, 1주차 대비 4주차 변화율은 0.94%로 보합 추세입니다.",structured_exact,budget_delivery,trend_analysis,retention,cross_funnel,spend_cost,campaign_platform_period,month,l3_aggregation_or_comparison,pg_metric,trend_summary,professional_ko,none,C0138
structured.c0139.tracking-gap,holdout,needs_review,C0139 캠패인 전환추적 누락된날짜 찾아줘,"전환 추적 누락 날짜는 2025-03-22, 2025-03-23, 2025-03-24입니다.",structured_exact,measurement_quality,anomaly_detection,acquisition,cross_funnel,data_quality,campaign_period,comparative_periods,l3_aggregation_or_comparison,pg_observation,data_quality_alert,noisy_ko,tracking_gap,C0139
structured.c0139.trend-impressions,holdout,auto_validated,[브리즈] 웰컴 키트 | 신규 고객 확보 | 2025-02 | C0139의 Google Ads 노출 수 4주 추세를 요약해줘,"주별 값은 838153, 871419, 813280, 860111이며, 1주차 대비 4주차 변화율은 2.62%로 보합 추세입니다.",structured_exact,delivery_awareness,trend_analysis,acquisition,awareness,delivery_reach,campaign_platform_period,month,l3_aggregation_or_comparison,pg_metric,trend_summary,professional_ko,none,C0139
structured.c0140.trend-clicks,holdout,auto_validated,[브리즈] 모바일 앱 | 리타게팅 전환 | 2025-02 | C0140의 YouTube 클릭 수 4주 추세를 요약해줘,"주별 값은 8629, 8830, 8727, 8862이며, 1주차 대비 4주차 변화율은 2.70%로 보합 추세입니다.",structured_exact,traffic_engagement,trend_analysis,retargeting,consideration,traffic_engagement,campaign_platform_period,month,l3_aggregation_or_comparison,pg_metric,trend_summary,professional_ko,none,C0140
structured.c0141.trend-spend,tune,auto_validated,[브리즈] 체험 패키지 | 브랜드 인지도 | 2025-03 | C0141의 YouTube 광고비 4주 추세를 요약해줘,"주별 값은 3637920.92, 3659567.76, 3635796.35, 3647264.83이며, 1주차 대비 4주차 변화율은 0.26%로 보합 추세입니다.",structured_exact,budget_delivery,trend_analysis,awareness,cross_funnel,spend_cost,campaign_platform_period,month,l3_aggregation_or_comparison,pg_metric,trend_summary,professional_ko,none,C0141
